Date,Season,HomeTeam,AwayTeam,FTR,Target,B365H,B365D,B365A,Home_Elo_Calc,Away_Elo_Calc,Elo_Diff,Home_Market_Value,Away_Market_Value,Log_Value_Diff,Diff_FIFA_Ova,Diff_FIFA_Mid,Diff_FIFA_Def,Diff_FIFA_Att,Home_Streak_L5,Away_Streak_L5,Home_H2H_L3,Away_H2H_L3
2022-04-21,2021,Espanol,Vallecano,A,0,2.37,3.2,3.1,1496.5854087608209,1445.6244073954376,50.961001365383254,131.6,67.2,0.6648925129023455,2,3,1,3,0,-2,1.3333333333333333,1.3333333333333333
2022-04-21,2021,Levante,Sevilla,A,0,3.5,3.5,2.1,1455.3875335981534,1699.73359596698,-244.34606236882655,77.9,385.0,-1.5876561416130022,-5,-5,-7,-1,0,-1,0.0,3.0
2022-04-21,2021,Cadiz,Ath Bilbao,A,0,3.4,3.0,2.3,1504.7897515620316,1563.6568762048396,-58.867124642807994,47.65,10.0,1.4867565358336434,-4,-3,-4,-5,0,-1,2.0,1.0
2022-04-21,2021,Sociedad,Barcelona,A,0,3.5,3.5,2.1,1649.8254456993204,1759.521447562468,-109.69600186314756,376.95,735.6,-0.6672830922727799,-4,-1,-4,-3,3,3,0.0,3.0
2022-04-24,2021,Barcelona,Vallecano,A,0,1.3,5.5,10.0,1774.1029461521607,1466.7605432896912,307.3424028624695,735.6,67.2,2.379600439161549,8,7,6,9,3,-1,2.0,1.0
2022-04-29,2021,Sevilla,Cadiz,D,1,1.65,3.5,6.0,1708.837095949626,1488.0221531983502,220.8149427512758,385.0,47.65,2.071185560832817,6,6,7,5,0,0,3.0,0.0
2022-04-30,2021,Ath Bilbao,Ath Madrid,H,2,3.0,3.0,2.55,1580.424474568521,1700.5956662912083,-120.17119172268735,10.0,773.1,-4.253805791412297,4,3,4,5,1,2,1.3333333333333333,1.3333333333333333
2022-04-30,2021,Valencia,Levante,D,1,2.2,3.5,3.2,1539.1274655193085,1446.2840336155073,92.84343190380127,310.6,77.9,1.3735390861447643,1,2,2,-2,-1,-1,2.0,1.0
2022-04-30,2021,Alaves,Villarreal,H,2,3.4,3.5,2.1,1423.1487032934635,1614.3962819790513,-191.24757868558777,79.8,408.9,-1.6239362619832418,-5,-4,-4,-7,-3,0,1.0,2.0
2022-04-30,2021,Real Madrid,Espanol,H,2,1.5,4.5,6.0,1837.62473590572,1475.4492728665673,362.17546303915265,770.75,131.6,1.7613235856305067,8,8,8,6,3,-1,2.0,1.0
2022-05-01,2021,Elche,Osasuna,D,1,2.8,3.2,2.7,1507.127927173881,1558.0899544472486,-50.96202727336754,45.65,96.75,-0.7397402715721224,0,0,0,0,-1,1,0.6666666666666666,1.6666666666666667
2022-05-01,2021,Granada,Celta,D,1,2.8,3.2,2.62,1453.3441181782682,1537.9556113027513,-84.6114931244831,103.75,155.85,-0.4037133758344398,1,1,1,-3,-1,-2,0.3333333333333333,2.3333333333333335
2022-05-01,2021,Vallecano,Sociedad,D,1,3.3,3.1,2.37,1494.1362667500196,1635.2439471096277,-141.10768035960814,67.2,376.95,-1.712317346888769,-4,-6,-2,-6,1,1,0.6666666666666666,1.6666666666666667
2022-05-01,2021,Barcelona,Mallorca,H,2,1.3,5.5,9.0,1746.7272226918324,1431.5944741104427,315.1327485813897,735.6,74.15,2.282558887811982,8,7,6,9,1,-1,3.0,0.0
2022-05-02,2021,Getafe,Betis,D,1,2.75,3.1,2.7,1512.7408697948133,1627.645627228078,-114.90475743326465,208.68,259.0,-0.2150990720003767,-1,-1,-1,-2,0,1,1.0,2.0
2022-05-06,2021,Levante,Sociedad,H,2,3.3,3.6,2.1,1453.848444028679,1633.477421405762,-179.62897737708295,77.9,376.95,-1.5665806838863565,-3,-5,-2,-2,0,1,1.0,2.0
2022-05-07,2021,Betis,Barcelona,A,0,3.0,3.6,2.25,1627.0025315821777,1749.2460765467347,-122.24354496455703,259.0,735.6,-1.0413633729954377,-5,-3,-3,-5,1,1,1.0,2.0
2022-05-07,2021,Celta,Alaves,H,2,1.9,3.4,4.33,1538.6195524441675,1442.0000334754623,96.61951896870528,155.85,79.8,0.6633129691096373,2,2,1,5,-2,-1,3.0,0.0
2022-05-07,2021,Cadiz,Elche,H,2,1.7,3.75,5.0,1498.9345378192163,1505.024735257622,-6.090197438405767,47.65,45.65,0.041978881338661456,0,0,0,0,-1,0,0.3333333333333333,2.3333333333333335
2022-05-07,2021,Ath Bilbao,Valencia,D,1,1.55,4.0,6.5,1596.294357779519,1531.5630551061367,64.73130267338229,10.0,310.6,-3.3438250411982224,2,0,2,3,2,-2,1.0,1.0
2022-05-07,2021,Mallorca,Granada,A,0,1.95,3.5,4.0,1429.0756202555403,1452.680177036852,-23.604556781311658,74.15,103.75,-0.33209044260326426,-3,-3,-2,-2,-1,-2,0.0,3.0
2022-05-08,2021,Espanol,Osasuna,D,1,2.3,3.3,3.2,1473.488921543064,1560.1931463635076,-86.70422482044364,131.6,96.75,0.3049238788862869,2,3,1,3,-3,0,0.3333333333333333,2.3333333333333335
2022-05-08,2021,Ath Madrid,Real Madrid,H,2,2.1,3.5,3.5,1684.7257830802102,1839.5850872292233,-154.85930414901304,773.1,770.75,0.0030404008283992923,-10,-11,-9,-9,0,5,0.3333333333333333,2.3333333333333335
2022-05-08,2021,Getafe,Vallecano,D,1,2.05,3.1,4.2,1513.3839654407136,1495.9027924538852,17.48117298682837,208.68,67.2,1.1231379941657345,2,3,2,2,0,1,2.0,1.0
2022-05-08,2021,Villarreal,Sevilla,D,1,2.3,3.3,3.1,1595.5449517970526,1697.92471132876,-102.37975953170735,408.9,385.0,0.060075858045460784,-1,-2,-3,2,0,0,1.0,2.0
2022-05-10,2021,Valencia,Betis,A,0,3.1,3.4,2.2,1538.1860665593106,1612.9615526856292,-74.77548612631858,310.6,259.0,0.1810386829810655,-1,-1,-1,-2,-2,-1,0.3333333333333333,2.3333333333333335
2022-05-10,2021,Granada,Ath Bilbao,H,2,3.2,3.3,2.25,1470.926286070531,1589.6713463263452,-118.74506025581422,103.75,10.0,2.253681286003877,-1,0,-2,-3,-1,1,1.3333333333333333,1.3333333333333333
2022-05-10,2021,Barcelona,Celta,H,2,1.44,5.0,6.0,1763.2870554432832,1545.934242389506,217.35281305377725,735.6,155.85,1.546755069374278,6,5,5,4,1,0,1.3333333333333333,1.3333333333333333
2022-05-11,2021,Sevilla,Mallorca,D,1,1.61,4.0,5.5,1697.8219704575483,1410.8295112218614,286.99245923568697,385.0,74.15,1.6363512532658477,6,6,7,5,1,-1,2.3333333333333335,0.3333333333333333
2022-05-11,2021,Osasuna,Getafe,D,1,2.7,2.9,3.0,1560.7668910720768,1508.4967544895292,52.27013658254759,96.75,208.68,-0.7631693601496758,-2,-3,-2,-2,1,-1,0.3333333333333333,2.3333333333333335
2022-05-11,2021,Alaves,Espanol,H,2,2.1,3.4,3.5,1434.6853435301239,1472.9151768344948,-38.22983330437091,79.8,131.6,-0.495360112224712,-2,-3,-1,-3,-1,-2,0.3333333333333333,2.3333333333333335
2022-05-11,2021,Elche,Ath Madrid,A,0,6.0,3.6,1.65,1493.983212929555,1702.0747606597486,-208.0915477301935,45.65,773.1,-2.8090281369173153,0,0,0,0,0,0,0.0,3.0
2022-05-12,2021,Vallecano,Villarreal,A,0,4.2,3.8,1.8,1500.7900034050697,1595.6476926682642,-94.85768926319452,67.2,408.9,-1.7934686626608753,-5,-4,-4,-7,1,1,0.3333333333333333,2.3333333333333335
2022-05-12,2021,Real Madrid,Levante,H,2,1.45,5.25,5.5,1822.236109649685,1472.2273467663588,350.0087628833262,770.75,77.9,2.28047943553044,9,10,9,5,3,0,1.3333333333333333,1.3333333333333333
2022-05-12,2021,Sociedad,Cadiz,H,2,1.66,3.6,5.5,1615.0985186680823,1509.9760601472833,105.122458520799,376.95,47.65,2.0501101031061713,4,6,2,6,-1,0,3.0,0.0
2022-05-14,2021,Espanol,Valencia,D,1,2.5,3.4,2.8,1460.5542615619036,1522.0989461710992,-61.544684609195656,131.6,310.6,-0.8543832362448311,0,0,-1,1,-4,-3,1.0,2.0
2022-05-15,2021,Cadiz,Real Madrid,D,1,3.3,3.3,2.2,1502.928699630251,1824.3287600716533,-321.4000604414023,47.65,770.75,-2.7640088547502546,-10,-11,-9,-9,0,3,1.3333333333333333,1.3333333333333333
2022-05-15,2021,Ath Bilbao,Osasuna,H,2,1.53,4.2,6.0,1573.8628413566905,1554.5837661267922,19.279075229898353,10.0,96.75,-2.1845179260671044,4,3,4,5,0,0,1.3333333333333333,1.3333333333333333
2022-05-15,2021,Ath Madrid,Sevilla,D,1,2.25,3.0,3.6,1712.55302826627,1685.7406637963797,26.812364469890326,773.1,385.0,0.695863694745837,-6,-6,-7,-5,2,0,1.0,2.0
2022-05-15,2021,Betis,Granada,H,2,1.5,4.33,6.0,1629.0486730738405,1486.7347910401857,142.31388203365486,259.0,103.75,0.9091050722132801,0,1,1,2,-1,1,2.0,1.0
2022-05-15,2021,Levante,Alaves,H,2,2.8,3.8,2.25,1470.1346963443905,1447.046258802715,23.088437541675376,77.9,79.8,-0.02379573767522114,1,1,0,4,0,1,0.6666666666666666,1.6666666666666667
2022-05-15,2021,Celta,Elche,H,2,1.65,3.8,5.5,1541.7757507964377,1483.5049453230336,58.27080547340415,155.85,45.65,1.2126170073433347,2,2,1,5,0,0,1.3333333333333333,1.3333333333333333
2022-05-15,2021,Getafe,Barcelona,D,1,3.75,3.25,2.1,1514.6798794348138,1767.4455470363514,-252.76566760153764,208.68,735.6,-1.2564624449958144,-6,-4,-4,-7,0,3,1.0,2.0
2022-05-15,2021,Mallorca,Vallecano,H,2,1.57,3.8,6.5,1422.91081788303,1485.5680082142421,-62.65719033121218,74.15,67.2,0.09704155134956682,0,0,0,0,-2,1,0.3333333333333333,2.3333333333333335
2022-05-15,2021,Villarreal,Sociedad,A,0,2.1,3.6,3.3,1610.8696878590918,1622.1458791851146,-11.276191326022854,408.9,376.95,0.08115131577210644,1,-2,2,1,2,-1,1.6666666666666667,0.6666666666666666
2022-05-20,2021,Real Madrid,Betis,D,1,1.65,4.5,4.33,1815.8834933780395,1635.0076119156936,180.8758814623459,770.75,259.0,1.087979032366741,7,7,6,5,2,0,2.3333333333333335,0.3333333333333333
2022-05-20,2021,Vallecano,Levante,A,0,1.85,4.0,3.8,1472.1740472255926,1480.0322492818411,-7.858202056248501,67.2,77.9,-0.1457366630024124,-1,-1,0,-4,-1,0,1.3333333333333333,1.3333333333333333
2022-05-21,2021,Valencia,Celta,H,2,2.75,3.3,2.62,1523.7524488646363,1550.3791174380021,-26.626668573365805,310.6,155.85,0.6864303793599058,0,1,1,-3,-2,0,2.0,1.0
2022-05-22,2021,Osasuna,Mallorca,A,0,3.3,3.4,2.2,1544.5402414441915,1436.3047788716794,108.235462572512,96.75,74.15,0.2629270826664918,0,0,0,0,-2,0,1.6666666666666667,0.6666666666666666
2022-05-22,2021,Elche,Getafe,H,2,3.1,2.87,2.62,1474.9015786814691,1520.8807525858792,-45.97917390441012,45.65,208.68,-1.5029096317217983,-2,-3,-2,-2,-2,1,1.3333333333333333,1.3333333333333333
2022-05-22,2021,Alaves,Cadiz,A,0,4.2,3.7,1.83,1437.1487058652644,1511.3739663238648,-74.22526045860036,79.8,47.65,0.5073251568950359,0,0,0,0,-1,-1,1.3333333333333333,1.3333333333333333
2022-05-22,2021,Granada,Espanol,D,1,1.44,4.33,7.5,1480.7758521983326,1458.9007588683664,21.87509332996615,103.75,131.6,-0.23576051894951444,1,0,1,-1,1,-3,2.0,1.0
2022-05-22,2021,Barcelona,Villarreal,A,0,2.1,4.0,3.0,1761.244673885286,1592.1203229684895,169.1243509167964,735.6,408.9,0.5861317765006735,3,3,2,2,2,0,3.0,0.0
2022-05-22,2021,Sociedad,Ath Madrid,A,0,2.62,3.3,2.7,1640.8952440757168,1707.308931642108,-66.41368756639122,376.95,773.1,-0.7169391524724826,4,6,2,6,0,1,0.3333333333333333,2.3333333333333335
2022-05-22,2021,Sevilla,Ath Bilbao,H,2,2.5,3.3,2.87,1690.9847604205418,1583.9063660392912,107.07839438125052,385.0,10.0,3.5579420966664603,2,3,3,0,1,2,1.0,2.0
2022-08-12,2022,Osasuna,Sevilla,H,2,3.2,3.1,2.4,1521.4914399537831,1697.9715939172468,-176.48015396346364,108.45,232.58,-0.7580568068815481,-6,-6,-8,-6,-2,1,0.3333333333333333,2.3333333333333335
2022-08-13,2022,Celta,Espanol,D,1,1.8,3.75,4.75,1538.5006304438286,1463.9568281800305,74.54380226379817,120.0,116.5,0.0293522120125278,-2,-2,0,-7,0,-2,1.3333333333333333,1.3333333333333333
2022-08-13,2022,Valladolid,Villarreal,A,0,3.9,3.6,1.9,1439.9683300573886,1616.8642863028115,-176.8959562454229,90.75,363.5,-1.379459064514033,-5,-4,-4,-6,-4,0,0.3333333333333333,2.3333333333333335
2022-08-13,2022,Barcelona,Vallecano,D,1,1.22,7.0,12.0,1736.500710550964,1453.2866794604802,283.2140310904838,836.8,67.2,2.508334843663518,8,10,6,8,2,-3,1.0,2.0
2022-08-14,2022,Cadiz,Sociedad,A,0,3.6,3.2,2.2,1527.4847143561958,1624.449706420184,-96.96499206398812,67.8,441.7,-1.8616885947987978,-5,-6,-3,-6,1,0,0.0,3.0
2022-08-14,2022,Valencia,Girona,H,2,1.85,3.4,4.5,1535.6309358588098,1446.8822595816612,88.74867627714866,249.78,139.9,0.5765256418577573,2,1,4,3,0,-3,2.0,1.0
2022-08-14,2022,Almeria,Real Madrid,A,0,7.5,5.0,1.4,1388.1177134989398,1805.8526795347589,-417.73496603581907,114.2,923.45,-2.082529217814571,-9,-11,-8,-10,-4,1,0.0,3.0
2022-08-15,2022,Betis,Elche,H,2,1.44,4.5,7.0,1645.0384257589742,1487.5879266551308,157.4504991038434,246.4,72.98,1.20721167355408,4,4,3,5,1,-2,1.3333333333333333,1.3333333333333333
2022-08-15,2022,Getafe,Ath Madrid,A,0,5.0,3.1,1.9,1508.1944046122176,1723.754469297641,-215.5600646854234,118.9,661.8,-1.7098152235189392,1,1,0,0,-1,2,0.3333333333333333,2.3333333333333335
2022-08-15,2022,Ath Bilbao,Mallorca,D,1,1.6,3.75,6.5,1576.9195325425862,1459.3535803620878,117.56595218049847,10.0,74.15,-1.9215908434006126,4,2,4,3,0,0,2.0,1.0
2022-08-19,2022,Sevilla,Valladolid,D,1,1.5,4.2,6.5,1679.7219990877609,1428.235029552478,251.48696953528292,232.58,90.75,0.9344571439157399,6,6,8,6,0,-5,1.0,1.0
2022-08-19,2022,Espanol,Vallecano,A,0,2.45,3.1,3.1,1470.9166007676379,1465.3101755575542,5.606425210083671,116.5,67.2,0.5439937687347971,2,2,0,7,-1,-3,1.0,2.0
2022-08-20,2022,Mallorca,Betis,A,0,3.1,3.2,2.4,1467.6850848419253,1650.5921723697702,-182.90708752784485,74.15,246.4,-1.1915203437594046,-4,-4,-3,-5,1,2,0.6666666666666666,1.6666666666666667
2022-08-20,2022,Celta,Real Madrid,A,0,4.5,4.2,1.66,1531.5408578562212,1810.0032974056555,-278.4624395494343,120.0,923.45,-2.0334084204796206,-9,-11,-8,-10,0,1,0.0,3.0
2022-08-20,2022,Osasuna,Cadiz,H,2,1.9,3.25,4.5,1539.741034783269,1512.3536858634538,27.387348919815167,108.45,67.8,0.464264079029574,0,0,0,0,-1,0,3.0,0.0
2022-08-21,2022,Ath Madrid,Villarreal,A,0,1.85,3.5,4.33,1733.9415277261314,1628.597586807722,105.34394091840932,661.8,363.5,0.5979467341036946,-5,-4,-4,-6,4,2,1.6666666666666667,0.6666666666666666
2022-08-21,2022,Sociedad,Barcelona,A,0,3.3,3.6,2.1,1639.580734912926,1724.47721445389,-84.89647954096404,441.7,836.8,-0.6378870687748392,-3,-4,-3,-2,1,1,0.0,3.0
2022-08-21,2022,Ath Bilbao,Valencia,H,2,1.8,3.75,4.5,1568.5880280627487,1543.1991336841959,25.388894378552777,10.0,249.78,-3.1266807879640215,2,1,0,0,-1,1,1.0,1.0
2022-08-22,2022,Girona,Getafe,H,2,2.8,2.9,2.9,1439.3140617562751,1498.0073461837271,-58.693284427452,139.9,118.9,0.1613923568711666,-1,-1,0,0,-3,-2,0.6666666666666666,1.6666666666666667
2022-08-22,2022,Elche,Almeria,D,1,2.5,3.2,3.0,1482.0341800443348,1383.9670956280431,98.06708441629166,72.98,114.2,-0.4428749618574832,0,0,0,0,-3,-4,2.3333333333333335,0.3333333333333333
2022-08-26,2022,Girona,Celta,A,0,2.8,3.1,2.75,1452.5390627643487,1523.6326932592572,-71.09363049490844,139.9,120.0,0.15225987330789348,0,0,0,0,-3,-2,2.0,1.0
2022-08-26,2022,Betis,Osasuna,H,2,1.8,3.6,4.75,1662.0792125426865,1549.4751608188017,112.60405172388482,246.4,108.45,0.8155386359895163,4,4,3,5,4,0,3.0,0.0
2022-08-27,2022,Elche,Sociedad,A,0,3.6,3.2,2.15,1474.3028777360703,1623.9290739616633,-149.62619622559305,72.98,441.7,-1.7890975533337876,-5,-6,-3,-6,-2,1,0.0,3.0
2022-08-27,2022,Vallecano,Mallorca,A,0,2.05,3.25,4.0,1484.7341572009263,1456.198044669009,28.536112531917297,67.2,74.15,-0.09704155134956682,0,0,0,0,-2,1,1.3333333333333333,1.3333333333333333
2022-08-27,2022,Almeria,Sevilla,H,2,3.6,3.25,2.15,1391.6983979363076,1668.2252779681453,-276.52688003183766,114.2,232.58,-0.7068548825886287,-6,-6,-8,-6,-4,0,0.0,3.0
2022-08-28,2022,Getafe,Villarreal,D,1,4.33,3.4,1.85,1484.7823451756535,1651.557098335272,-166.7747531596185,118.9,363.5,-1.1118684894152446,-4,-3,-4,-6,-3,3,0.0,3.0
2022-08-28,2022,Barcelona,Valladolid,H,2,1.14,8.5,15.0,1740.1288754051525,1439.7317506720935,300.39712473305894,836.8,90.75,2.211711921578255,8,10,6,8,1,-4,3.0,0.0
2022-08-28,2022,Espanol,Real Madrid,A,0,6.5,4.75,1.45,1451.4926191242657,1817.9114620026196,-366.41884287835387,116.5,923.45,-2.0627606324921484,-7,-9,-8,-3,-2,3,1.0,2.0
2022-08-29,2022,Cadiz,Ath Bilbao,A,0,3.6,3.2,2.15,1502.6195598279212,1578.3979532025967,-75.77839337467549,67.8,10.0,1.833308472140927,-4,-2,-4,-3,-2,0,1.0,2.0
2022-08-29,2022,Valencia,Ath Madrid,A,0,4.0,3.3,2.0,1533.3892085443479,1710.9820161985815,-177.59280765423364,249.78,661.8,-0.9718972247900153,2,1,4,3,0,2,0.3333333333333333,2.3333333333333335
2022-09-02,2022,Celta,Cadiz,H,2,1.66,3.6,5.5,1539.8778099301817,1486.5755198877746,53.302290042407094,120.0,67.8,0.5645868006574437,0,0,0,0,0,-2,0.6666666666666666,1.6666666666666667
2022-09-03,2022,Sociedad,Ath Madrid,D,1,2.9,3.2,2.55,1636.8009915969849,1722.686670659013,-85.8856790620282,441.7,661.8,-0.40358094581431203,5,6,3,6,1,2,0.3333333333333333,2.3333333333333335
2022-09-03,2022,Sevilla,Barcelona,A,0,4.5,3.6,1.8,1646.1984988659265,1742.8504855782737,-96.65198671234725,232.58,836.8,-1.277254777662515,-2,-4,2,-2,-1,1,0.3333333333333333,2.3333333333333335
2022-09-03,2022,Mallorca,Girona,D,1,2.15,3.2,3.6,1476.5073518530555,1436.2939460934242,40.213405759631314,74.15,139.9,-0.6285643027056516,0,0,0,0,2,-3,1.5,1.5
2022-09-03,2022,Real Madrid,Betis,H,2,1.4,5.25,6.5,1823.2353572123748,1668.8970157201506,154.33834149222412,923.45,246.4,1.318192506117974,5,7,5,5,3,4,1.6666666666666667,0.6666666666666666
2022-09-04,2022,Osasuna,Vallecano,H,2,2.0,3.1,4.33,1542.6573576413375,1464.4248500168799,78.23250762445764,108.45,67.2,0.4730232591194552,0,0,0,0,-1,-2,2.0,1.0
2022-09-04,2022,Ath Bilbao,Espanol,A,0,1.53,4.0,6.5,1594.4419931427433,1446.1687239145106,148.27326922823272,10.0,116.5,-2.368543060785843,2,0,4,-4,2,-2,1.6666666666666667,0.6666666666666666
2022-09-04,2022,Villarreal,Elche,H,2,1.33,5.0,10.0,1648.7091801299646,1461.4309601007487,187.27822002921584,363.5,72.98,1.594731765044405,5,4,4,6,2,-2,1.3333333333333333,1.3333333333333333
2022-09-04,2022,Valencia,Getafe,H,2,1.9,3.2,4.5,1521.6845540839163,1487.630263380961,34.05429070295531,249.78,118.9,0.7379179987289239,1,0,4,3,0,-3,1.3333333333333333,1.3333333333333333
2022-09-05,2022,Valladolid,Almeria,H,2,2.3,3.3,3.1,1437.0101404989723,1413.7251770385265,23.28496346044585,90.75,114.2,-0.22760226132711114,0,0,0,0,-4,-2,1.5,1.5
2022-09-09,2022,Girona,Valladolid,H,2,2.25,3.25,3.4,1442.038894492076,1446.9001919481186,-4.861297456042621,139.9,90.75,0.42898293196995496,0,0,0,0,-2,-2,0.5,2.0
2022-09-10,2022,Vallecano,Valencia,H,2,2.62,3.1,2.87,1456.5089750172149,1531.1680376458205,-74.65906262860562,67.2,249.78,-1.3021314959129757,-2,-1,-4,-3,-2,1,1.6666666666666667,0.6666666666666666
2022-09-10,2022,Espanol,Sevilla,A,0,2.87,3.25,2.5,1470.3719099176728,1631.0539579870037,-160.6820480693309,116.5,232.58,-0.6870862972662062,-4,-4,-8,1,-1,-2,0.6666666666666666,1.6666666666666667
2022-09-10,2022,Ath Madrid,Celta,H,2,1.61,3.8,6.0,1723.2956998809045,1548.6577404119273,174.63795946897721,661.8,120.0,1.700682739955666,0,0,0,0,2,0,2.3333333333333335,0.3333333333333333
2022-09-10,2022,Cadiz,Barcelona,A,0,13.0,6.5,1.22,1477.795589406029,1757.9950264571964,-280.1994370511675,67.8,836.8,-2.499575663573637,-8,-10,-6,-8,-3,2,1.6666666666666667,0.6666666666666666
2022-09-11,2022,Real Madrid,Mallorca,H,2,1.25,6.0,11.0,1828.870637964767,1470.7624034544037,358.1082345103632,923.45,74.15,2.5097128498773786,9,11,8,10,4,1,3.0,0.0
2022-09-11,2022,Elche,Ath Bilbao,A,0,4.0,3.6,1.9,1456.612700528643,1570.238807139581,-113.626106610938,72.98,10.0,1.9058995136059371,-4,-2,-4,-3,-2,0,1.3333333333333333,1.3333333333333333
2022-09-11,2022,Getafe,Sociedad,H,2,3.75,3.0,2.15,1478.1467798190567,1636.1919623750935,-158.0451825560367,118.9,441.7,-1.3062342777046272,-4,-5,-3,-6,-4,0,0.6666666666666666,1.6666666666666667
2022-09-11,2022,Betis,Villarreal,H,2,2.8,3.4,2.5,1663.2617349677585,1653.5274397020703,9.73429526568816,246.4,363.5,-0.38752009149032496,-1,0,-1,-1,2,4,1.0,2.0
2022-09-12,2022,Almeria,Osasuna,A,0,2.6,3.25,2.75,1403.8351255893801,1550.5732326410025,-146.73810705162236,114.2,108.45,0.051201924292919365,0,0,0,0,-2,1,2.0,1.0
2022-09-16,2022,Valladolid,Cadiz,A,0,2.0,3.25,4.0,1435.907984320068,1469.9455162561417,-34.03753193607372,90.75,67.8,0.2878637419953822,0,0,0,0,-2,-5,1.0,1.0
2022-09-17,2022,Barcelona,Elche,H,2,1.08,11.0,26.0,1765.8450996070837,1442.2006854042,323.6444142028838,836.8,72.98,2.426984622108627,8,10,6,8,4,-4,3.0,0.0
2022-09-17,2022,Mallorca,Almeria,H,2,2.0,3.3,4.0,1468.758714846078,1390.8408873835842,77.91782746249373,74.15,114.2,-0.42718363206280774,0,0,0,0,-1,-2,1.5,1.5
2022-09-17,2022,Ath Bilbao,Vallecano,H,2,1.53,4.0,6.5,1584.650822264024,1470.416854745781,114.23396751824316,10.0,67.2,-1.8245492920510458,4,2,4,3,2,0,2.0,1.0
2022-09-17,2022,Valencia,Celta,H,2,2.3,3.2,3.3,1517.2601579172544,1543.537882019803,-26.277724102548518,249.78,120.0,0.7287855151656508,2,1,4,3,-1,0,3.0,0.0
2022-09-18,2022,Osasuna,Getafe,A,0,1.8,3.4,5.0,1563.5674708467984,1495.6297336472026,67.93773719959586,108.45,118.9,-0.09119023806459658,-1,-1,0,0,3,-2,0.6666666666666666,1.6666666666666667
2022-09-18,2022,Villarreal,Sevilla,D,1,1.7,3.8,5.0,1643.1135580757134,1643.460421888815,-0.34686381310166325,363.5,232.58,0.44500192059829313,-1,-2,-4,0,2,-2,1.3333333333333333,1.3333333333333333
2022-09-18,2022,Betis,Girona,H,2,1.75,3.6,5.0,1673.6756165941154,1453.0311021201267,220.6445144739887,246.4,139.9,0.5629560410537531,4,4,3,5,3,0,3.0,0.0
2022-09-18,2022,Sociedad,Espanol,H,2,1.7,3.6,5.0,1618.7090085469476,1457.9654460158615,160.74356253108613,441.7,116.5,1.3264540061538819,3,4,3,-1,0,-2,2.0,1.0
2022-09-18,2022,Ath Madrid,Real Madrid,A,0,3.1,3.4,2.3,1728.4155582730289,1830.8743265730927,-102.45876830006387,661.8,923.45,-0.33272568052395446,-9,-11,-8,-10,2,5,1.3333333333333333,1.3333333333333333
2022-09-30,2022,Ath Bilbao,Almeria,H,2,1.33,5.0,9.5,1591.4193210568078,1382.9144522695358,208.50486878727202,10.0,114.2,-2.3487744754634203,4,2,4,3,3,-2,2.3333333333333335,0.3333333333333333
2022-10-01,2022,Mallorca,Barcelona,A,0,9.0,5.0,1.36,1476.6851499601264,1768.2531794843155,-291.5680295241891,74.15,836.8,-2.4112932923139514,-8,-10,-6,-8,0,5,0.0,3.0
2022-10-01,2022,Sevilla,Ath Madrid,A,0,3.0,3.2,2.5,1647.6485678674499,1713.52171006157,-65.87314219412019,232.58,661.8,-1.0429486547019877,6,6,8,6,-1,0,2.3333333333333335,0.3333333333333333
2022-10-01,2022,Getafe,Valladolid,A,0,2.3,3.0,3.5,1517.3637347671383,1418.0938860838435,99.26984868329487,118.9,90.75,0.26759057509878836,1,1,0,0,0,-2,0.3333333333333333,2.3333333333333335
2022-10-01,2022,Cadiz,Villarreal,D,1,6.0,4.0,1.57,1487.7596144923662,1638.9254120970786,-151.16579760471245,67.8,363.5,-1.6673228065094152,-5,-4,-4,-6,-3,1,1.3333333333333333,1.3333333333333333
2022-10-02,2022,Girona,Sociedad,A,0,3.25,3.2,2.3,1448.9400216992012,1624.1774774678083,-175.2374557686071,139.9,441.7,-1.1448419208334606,-5,-6,-3,-6,0,0,0.6666666666666666,1.6666666666666667
2022-10-02,2022,Espanol,Valencia,D,1,2.62,3.3,2.7,1452.4969770950008,1529.1242351948351,-76.62725809983431,116.5,249.78,-0.7581377271781786,0,1,-4,4,-3,-1,1.3333333333333333,1.3333333333333333
2022-10-02,2022,Celta,Betis,H,2,2.45,3.4,2.87,1531.6738047422223,1677.7666970150408,-146.09289227281852,120.0,246.4,-0.7152159143616466,-4,-4,-3,-5,-1,3,1.3333333333333333,1.3333333333333333
2022-10-02,2022,Real Madrid,Osasuna,D,1,1.3,5.5,9.5,1845.7681747845515,1541.8334697268626,303.9347050576889,923.45,108.45,2.1337311421074903,9,11,8,10,5,1,2.3333333333333335,0.3333333333333333
2022-10-03,2022,Vallecano,Elche,H,2,1.72,3.6,5.25,1463.6483559529972,1439.7926055269681,23.85575042602909,67.2,72.98,-0.08135022155489136,0,0,0,0,-1,-4,1.0,2.0
2022-10-07,2022,Osasuna,Valencia,A,0,2.4,3.2,3.1,1554.1618360575865,1530.1317981127618,24.0300379448247,108.45,249.78,-0.8291082367935205,-2,-1,-4,-3,0,0,2.0,1.0
2022-10-08,2022,Getafe,Real Madrid,A,0,6.5,4.5,1.5,1494.594367976194,1833.4398084538277,-338.8454404776337,118.9,923.45,-2.0425409040428937,-8,-10,-8,-10,0,4,1.3333333333333333,1.3333333333333333
